,Brand Name,Review,Review Date,Review Website,Star Ratings
169,Jeep Compass,Love it,"                by Leeleeteddy                from Fairfield, ca                on Fri Mar 30 2018",www.cars.com,5
170,Jeep Compass,"top, Top, TOP NOTCH!!!",                by bmur                from New York State                on Wed Dec 27 2017,www.cars.com,5
171,Jeep Compass,Love it,"                by Leeleeteddy                from Fairfield, ca                on Fri Mar 30 2018",www.cars.com,5
172,Jeep Compass,BEST CAR I EVER HAD!!!,                by Faith                from Tampa Fl                on Wed Mar 14 2018,www.cars.com,5
173,Jeep Compass,So far so good,                by DSW2506                from VA                on Thu Jun 14 2018,www.cars.com,5
174,Jeep Compass,"Great Compact SUV, Great on Gas, Great overall!",                by MamaWopp2018                from Arcadia                on Mon Jul 09 2018,www.cars.com,5
175,Jeep Compass,Overall is cool,                by Alfred                on Mon Jan 29 2018,www.cars.com,5
176,Jeep Compass,Most comfortable car I have owned,"                by Blair Tibaldi                from Horsham, pa                on Mon Mar 26 2018",www.cars.com,5
177,Jeep Compass,Rented one and 3 days later own one.,                by Cygnusrx                from Van nuys                on Sat Apr 21 2018,www.cars.com,5
178,Jeep Compass,"Stylish body style, great utility","                by Drdrdi                from Manhattan, KS                on Thu Jan 25 2018",www.cars.com,5
179,Jeep Compass,I am in love with everything about this car.,                by Agie                from Philadelphia                on Thu Feb 22 2018,www.cars.com,5
180,Jeep Compass,Great Car,"                by katieQueens2788                from Middle Village,NY                on Mon Feb 19 2018",www.cars.com,5
181,Jeep Compass,BEST CAR I EVER HAD!!!,                by Faith                from Tampa Fl                on Wed Mar 14 2018,www.cars.com,5
182,Jeep Compass,Very Reliable,                by East Oregonian                on Thu Feb 22 2018,www.cars.com,5
183,Jeep Compass,First car purchase and I am in love!,"                by HEATHY1214                from CRANSTON, RI                on Thu Nov 30 2017",www.cars.com,5
184,Jeep Compass,so far its the best car i have owned,"                by dmanns1                from LAGRANGE, IN                on Thu Aug 16 2018",www.cars.com,5
185,Jeep Compass,Sport worth the price,"                by Brit's Baby                from Miramar, Fl                on Tue Jan 30 2018",www.cars.com,5
186,Jeep Compass,rkilpatrick,                by rkilpatrick                from ravennaakron ohio                on Tue Aug 28 2018,www.cars.com,5
187,Jeep Compass,Most comfortable car I have owned,"                by Blair Tibaldi                from Horsham, pa                on Mon Mar 26 2018",www.cars.com,5
188,Jeep Compass,"Great Compact SUV, Great on Gas, Great overall!",                by MamaWopp2018                from Arcadia                on Mon Jul 09 2018,www.cars.com,5
189,Jeep Compass,Overall is cool,                by Alfred                on Mon Jan 29 2018,www.cars.com,5
190,Jeep Compass,Overall is cool,                by Alfred                on Mon Jan 29 2018,www.cars.com,5
191,Jeep Compass,Best Jeep I've leased,                by foxwomyn                from Warren MI                on Wed Feb 07 2018,www.cars.com,5
192,Jeep Compass,Tech Wow,"                by Jeep Owner Since 1977                from Bowling Green, KY                on Tue Dec 12 2017",www.cars.com,5
193,Jeep Compass,Great Car,"                by katieQueens2788                from Middle Village,NY                on Mon Feb 19 2018",www.cars.com,5
194,Jeep Compass,BEST CAR I EVER HAD!!!,                by Faith                from Tampa Fl                on Wed Mar 14 2018,www.cars.com,5
195,Jeep Compass,I am in love with everything about this car.,                by Agie                from Philadelphia                on Thu Feb 22 2018,www.cars.com,5
196,Jeep Compass,Love it!,                by RoxyB                from Janesville WI                on Mon Nov 27 2017,www.cars.com,5
197,Jeep Compass,"top, Top, TOP NOTCH!!!",                by bmur                from New York State                on Wed Dec 27 2017,www.cars.com,5
198,Jeep Compass,Love it,"                by Leeleeteddy                from Fairfield, ca                on Fri Mar 30 2018",www.cars.com,5
199,Jeep Compass,"Great look, and nice quality.","                by Doug                from Springfield Township, PA                on Tue Mar 20 2018",www.cars.com,5
200,Jeep Compass,Love it!,                by RoxyB                from Janesville WI                on Mon Nov 27 2017,www.cars.com,5
201,Jeep Compass,Lots of features for the money,                by Jeremy                from Manitowoc                on Mon Jan 08 2018,www.cars.com,5
202,Jeep Compass,So far so good,                by DSW2506                from VA                on Thu Jun 14 2018,www.cars.com,5
203,Jeep Compass,Most comfortable car I have owned,"                by Blair Tibaldi                from Horsham, pa                on Mon Mar 26 2018",www.cars.com,5
204,Jeep Compass,Overall is cool,                by Alfred                on Mon Jan 29 2018,www.cars.com,5
205,Jeep Compass,so far its the best car i have owned,"                by dmanns1                from LAGRANGE, IN                on Thu Aug 16 2018",www.cars.com,5
206,Jeep Compass,"Great Compact SUV, Great on Gas, Great overall!",                by MamaWopp2018                from Arcadia                on Mon Jul 09 2018,www.cars.com,5
207,Jeep Compass,Very Reliable,                by East Oregonian                on Thu Feb 22 2018,www.cars.com,5
208,Jeep Compass,2nd compass bought,"                by jans card                from ocala,fl                on Fri Mar 23 2018",www.cars.com,5
209,Jeep Compass,rkilpatrick,                by rkilpatrick                from ravennaakron ohio                on Tue Aug 28 2018,www.cars.com,5
210,Jeep Compass,Sport worth the price,"                by Brit's Baby                from Miramar, Fl                on Tue Jan 30 2018",www.cars.com,5
211,Jeep Compass,"Great look, and nice quality.","                by Doug                from Springfield Township, PA                on Tue Mar 20 2018",www.cars.com,5
212,Jeep Compass,Amazing!,"                by CatBat                from Boston, MA                on Mon Jun 04 2018",www.cars.com,5
213,Jeep Compass,I love my new jeep,                by BMmartinez                from Lexington SC                on Mon Jul 30 2018,www.cars.com,5
214,Jeep Compass,Very nice looking vehicle. And it's a 4x4.,"                by JEEPER1718                from North Olmsted ,Ohio                on Sun Mar 18 2018",www.cars.com,5
215,Jeep Compass,In love with this car,                by Alyssa                on Mon Nov 13 2017,www.cars.com,5
216,Jeep Compass,Lots of features for the money,                by Jeremy                from Manitowoc                on Mon Jan 08 2018,www.cars.com,5
217,Jeep Compass,Love it!,                by RoxyB                from Janesville WI                on Mon Nov 27 2017,www.cars.com,5
218,Jeep Compass,Awesome trailhalk,                by Mariop26s                from Fresno                on Thu Apr 19 2018,www.cars.com,5
219,Jeep Compass,So far so good,                by DSW2506                from VA                on Thu Jun 14 2018,www.cars.com,5
220,Jeep Compass,Overall is cool,                by Alfred                on Mon Jan 29 2018,www.cars.com,5
221,Jeep Compass,great,                by Sue                on Mon Jul 09 2018,www.cars.com,5
222,Jeep Compass,Finally back in a Jeep!,"                by MikeA                from Hendersonville, NC                on Mon Jan 08 2018",www.cars.com,5
223,Jeep Compass,Love it,"                by Leeleeteddy                from Fairfield, ca                on Fri Mar 30 2018",www.cars.com,5
224,Jeep Compass,"top, Top, TOP NOTCH!!!",                by bmur                from New York State                on Wed Dec 27 2017,www.cars.com,5
225,Jeep Compass,best JEEP I've leased,"                by tonydips                from NY, NY                on Fri Mar 09 2018",www.cars.com,5
226,Jeep Compass,Sport worth the price,"                by Brit's Baby                from Miramar, Fl                on Tue Jan 30 2018",www.cars.com,5
227,Jeep Compass,"Great Compact SUV, Great on Gas, Great overall!",                by MamaWopp2018                from Arcadia                on Mon Jul 09 2018,www.cars.com,5
228,Jeep Compass,Love it!,                by RoxyB                from Janesville WI                on Mon Nov 27 2017,www.cars.com,5
229,Jeep Compass,Very comfort,"                by lovesuv's                from katy,texas                on Tue May 22 2018",www.cars.com,5
230,Jeep Compass,"jeep did their homework on this one,great vehicle","                by donjrny                from halfmoon,ny                on Mon Dec 25 2017",www.cars.com,5
231,Jeep Compass,Very nice car.,"                by Johnny D                from WIlmington,NY                on Tue Apr 03 2018",www.cars.com,5
232,Jeep Compass,Rented one and 3 days later own one.,                by Cygnusrx                from Van nuys                on Sat Apr 21 2018,www.cars.com,5
233,Jeep Compass,I love this Jeep!,"                by Moondog                from Rocky Point, NY                on Fri Apr 13 2018",www.cars.com,5
234,Jeep Compass,awesome car,                by Wamikeschmidt                on Sun Jun 03 2018,www.cars.com,5
235,Jeep Compass,compass,                by Jeep                on Tue Sep 26 2017,www.cars.com,5
236,Jeep Compass,More practical then my Jeep Wrangler which I loved,                by wilderness                from Valparaiso                on Sun Oct 22 2017,www.cars.com,5
237,Jeep Compass,Nice car,                by Duke                from NJ                on Fri Sep 01 2017,www.cars.com,5
